merval,spread,valor transado,LIX
1050.34408,2.004427108,1069990.085,7.043614434
1046.24216,2.16984881,2587834.064,6.944975799
1054.90954,2.536950995,2926838.422,7.081165801
1062.59821,2.965235907,3172706.227,7.114089365
1069.13546,2.826938842,6951040.764,7.534550544
1085.52189,2.495877032,3109177.598,7.183352062
1087.48838,2.058678471,3720538.888,7.081761672
1096.26859,2.134516679,3118905.045,7.234219285
1102.80683,1.941308747,2400329.857,7.128268849
1100.32651,1.572626754,2476835.598,6.889015766
1084.32528,1.849028039,1716803.442,6.933166659
1080.03627,1.872761806,1076933.196,7.001948029
1069.33379,2.025146912,1111506.01,6.731831207
1058.76584,1.587570572,3565289.022,6.927121066
1037.92138,1.955598892,3633706.154,6.893834213
1022.71362,1.918869512,3679400.264,7.054146243
1014.97052,1.659978075,3212790.376,7.004788266
1020.86035,1.140825807,1351599.678,6.834775216
1043.3854,1.804911358,2410457.456,6.957331775
1041.39179,1.879929688,1841245.903,6.904373812
1031.88283,1.463134278,2879935.479,6.927924546
983.08505,1.576972024,5112956.33,6.974987132
936.67107,1.24331918,5315248.217,7.135104436
911.30978,1.5273184,3387569.441,6.929958339
965.48065,1.675088493,2622494.938,7.022111142
975.26221,1.434008193,2570638.168,6.934171558
978.39121,1.488701067,5813755.344,7.068431066
971.81765,1.527753588,1320444.854,6.807015364
1001.25156,1.663560557,1654742.578,6.911471597
1026.6576,1.914887612,1684062.301,6.891676226
1023.78018,1.545060193,1151643.861,6.706196923
1024.81855,1.901673587,640074.8919,6.806694655
1013.47932,1.556236595,1060234.592,6.663833931
1013.47932,1.56085747,1064166.32,6.666978098
1000.53842,1.594727649,1643447.805,6.776680998
991.34955,1.83897753,3186307.476,7.024301017
968.76356,1.977859515,2996969.609,6.916143462
952.8784,1.720592351,1481106.785,6.775792485
962.20654,2.254513227,1350890.734,6.739667322
970.26329,1.944345387,987261.7046,6.682463709
962.64866,1.862817781,1203244.008,6.889873328
962.64866,1.864073484,1203904.917,6.89044589
962.64866,1.863119885,1203403.095,6.890011148
951.96595,1.81472655,1698929.196,6.948069142
959.86485,1.940395501,2132617.48,7.136432632
951.1308,1.295103652,1694720.213,6.822184887
942.36009,1.827803244,2059812.749,7.136705633
937.38739,1.756078335,1981341.642,6.974872181
908.10175,1.69959857,1673643.026,6.801127634
910.23574,1.628315843,1132969.205,6.906800299
947.53464,1.640068671,1545173.34,6.95404237
940.89692,1.485178624,872416.9816,6.698967567
952.25823,1.133392435,549555.75,6.5085025
922.54545,1.461832706,994606.3072,6.498288152
950.47968,0.832509772,847369.304,6.596427173
943.6149,1.11730215,781320.2763,6.628136726
957.74418,1.407489261,1233235.218,6.766079296
957.74418,1.407489261,1233235.218,6.766079296
1005.57055,1.941580045,1058655.99,6.671073999
1018.11669,1.580451876,2329818.564,6.955868762
1021.76246,1.953146528,1365175.733,6.995249672
1031.44409,1.973131888,2056160.103,7.062633206
1050.14802,1.79764315,917609.7428,6.739418398
1059.06227,1.776870602,1472833.83,6.869457553
1080.79788,1.944779327,1945194.686,6.823471753
1054.72655,1.975142423,3004361.972,6.859957251
1060.45273,1.93429702,1940421.26,6.866316739
1081.58215,1.954050938,1245878.407,6.911108714
1086.31095,1.839517847,609313.8536,6.557084255
1078.0188,1.839211163,1020132.116,6.648588009
1073.08987,2.210101632,1151443.392,6.834344659
1062.14607,1.841567997,1094634.343,6.681685144
1087.88648,1.856344308,976371.545,6.842870587
1114.55595,1.963441729,1619652.046,6.858726509
1109.84268,2.385071379,1556716.165,6.748237649
1113.43848,1.988994056,1883884.148,6.917456824
1102.66122,1.974687436,1103453.738,6.743930157
1108.02339,2.318420915,724777.2525,6.700106796
1084.59867,1.86720099,1769512.994,6.767690348
1107.39967,2.178537012,2974725.127,6.900991198
1123.84672,1.946551029,1645804.54,6.714163343
1146.39614,2.008312787,1461877.171,6.827382367
1135.20067,2.232483955,1886284.732,6.947515614
1130.74499,2.301432793,1550254.187,6.899539212
1136.42914,1.380659745,1417726.493,6.885058038
1131.63817,2.331585782,2616741.755,6.923580072
1148.30387,2.193383254,1621056.815,6.912071471
1164.59345,2.222085494,2065027.24,7.06771102
1166.88749,1.989498294,1424520.188,6.869645029
1170.78907,2.362555205,2114000.381,6.951916029
1182.98189,1.915712701,1324383.611,6.933816863
1173.60814,2.330990847,1518079.539,6.822092517
1163.21457,2.209531012,945850.8621,6.908582103
1184.3846,2.648295427,986568.7902,6.720336536
1190.71241,2.450064747,1671152.481,6.938662112
1187.9481,2.232388427,1307824.175,6.757090615
1169.2973,1.918453006,1257318.289,6.646397222
1148.48912,1.980786863,2076131.296,6.839616964
1148.48912,1.980786863,2076131.296,6.839616964
1148.48912,1.980786863,2076131.296,6.839616964
1162.85131,1.595238351,1441717.412,6.682750908
1146.33846,1.723399943,2842052.124,6.799526896
1162.43418,2.063657641,1400246.671,6.943218883
1157.20313,1.756188116,907647.8195,6.664387603
1151.61639,2.072936601,1006352.769,6.920452029
1155.13659,2.092055899,3078463.003,6.874265704
1138.8718,1.965864814,2710394.054,6.941043316
1146.46427,1.816028534,1297829.404,6.859819809
1161.23439,2.051265762,886654.82,6.730080721
1159.23449,1.807557206,2016233.355,6.885825257
1171.91312,1.874453514,2034753.541,6.796025541
1192.89689,1.832170858,2148903.714,7.069262414
1182.7637,1.537364695,1821182.63,6.879032792
1197.33866,1.128520946,1242628.29,6.745947807
1188.86367,1.286512203,2332394.233,6.843036474
1191.05477,1.301762222,1329413.936,6.940114596
1197.22114,1.522207193,1248134.4,6.777300001
1197.22114,1.522923884,1248479.185,6.777740651
1202.45082,1.613240036,1341279.818,6.743759456
1217.36062,2.013034639,2345875.683,7.085125639
1232.50712,1.486509437,1705028.276,7.004463501
1240.14662,1.74749599,1048764.757,6.87475811
1240.51104,1.454092511,1425659.456,6.888798601
1259.72718,1.705080552,1419301.257,6.92415768
1279.92907,2.324324163,1606625.918,6.948225914
1275.70378,2.071462748,1703542.153,6.74548779
1279.89682,1.811436494,1271082.212,6.728151182
1278.03013,2.406836193,1679898.818,7.01668478
1294.30967,2.241181444,1301862.305,6.891191177
1304.75832,2.307888593,1550926.603,6.990643092
1300.06637,1.929683511,1146072.073,6.819264609
1300.06637,1.918694532,1151597.85,6.81570288
1300.06637,1.918694532,1151597.85,6.81570288
1299.52046,1.909919555,1011867.989,6.743858936
1295.39899,1.982231436,930562.0834,6.800262769
1273.14362,2.09622321,1704970.51,6.824794406
1284.02377,2.240159479,1541013.524,6.863808949
1291.61542,2.26811146,1789322.777,7.078422538
1313.88792,2.40505782,2191174.322,7.119473592
1313.60184,1.907916784,1362329.98,6.909914159
1299.94891,1.896713058,978172.2801,6.715696295
1298.35653,2.331884805,2713070.04,7.137542581
1308.43539,2.180110971,2718388.117,6.995251329
1308.43539,2.180110971,2718388.117,6.995251329
1328.36831,2.419560141,1190019.556,6.93103195
1334.87593,1.678153599,961051.3558,6.896070881
1316.73759,2.465162121,1456088.714,6.882944218
1322.3899,2.60276914,1167104.885,6.895047774
1312.27353,2.20183152,682926.7008,6.631588115
1303.52641,2.094532577,1471117.406,7.040702579
1322.61011,2.631499144,2303050.003,7.093726282
1325.2727,2.274615728,1146202.571,7.009710122
1326.20437,2.543635765,2839710.227,7.208527553
1320.70303,3.199705084,2011876.865,7.226125003
1323.95426,2.299582874,1233899.344,6.843760693
1315.6466,1.999059495,1153671.891,6.948081444
1260.80417,1.598782557,9141220.181,7.168648193
1297.82168,2.076228725,3329180.789,7.145695275
1278.88616,1.881141922,1520376.175,6.894603707
1278.67655,1.581692039,1676186.013,7.101149708
1285.76068,1.501816585,1254322.73,6.825156575
1285.76068,1.494785536,1249554.276,6.821174783
1327.6051,1.214381569,2042000.827,7.165669866
1349.88611,1.259417594,1325049.681,6.72254164
1338.68012,1.500852868,1508171.905,6.97558078
1339.38009,1.348016444,1671510.898,6.984988847
1362.25617,1.719785334,1560840.861,6.980599497
1350.08042,2.407882176,1429629.388,7.058254587
1355.1922,1.522171288,1311827.605,6.982603237
1351.10573,1.376144419,1845483.981,6.994063024
1346.04625,1.657483188,1143501.231,6.796964197
1327.55401,1.737382637,1147243.918,6.898936332
1310.87123,1.619599117,1052904.695,6.811542544
1279.33568,2.018703108,1217245.882,6.705829515
1296.12521,1.60592208,1015828.654,6.704314703
1288.90682,1.288941913,1083873.245,6.728875737
1269.2567,1.7302757,2052098.003,7.055569237
1283.14647,1.807403311,1426400.918,6.983316482
1302.27578,1.850126727,1678060.663,7.077380514
1302.27578,1.845927492,1679635.599,7.070823281
1222.90971,1.557224027,2867484.972,6.898177518
1253.70206,1.646136126,1257102.753,6.893514473
1261.1571,1.337583903,788017.4943,6.728209494
1264.76654,1.513080535,971449.5886,6.753925741
1250.68628,1.145731572,923156.9916,6.69169261
1261.84311,1.327356443,983535.7733,6.726977046
1255.14868,1.081286362,626534.9824,6.603192898
1274.82634,1.637456563,2671060.999,7.134426998
1290.86539,1.556042842,1154291.955,6.889593013
1281.66422,1.087283483,511389.1045,6.657999032
1269.32015,1.492860996,1362078.516,6.831105742
1258.54343,1.265765181,1223616.207,6.776046859
1252.35811,0.937672955,1023102.79,6.869305557
1244.37271,1.466784393,1056695.909,6.845372478
1251.32723,1.316885254,1821068.303,6.895466317
1256.83622,1.463016345,2132468.132,6.942678971
1237.73099,1.334600806,1166516.723,6.813833664
1239.21734,1.356266126,1515508.271,7.10811995
1199.75892,1.586181757,915399.8725,6.753197238
1171.76158,1.74410467,1577672.673,7.048062943
1176.6713,1.614425057,1192664,6.9213079
1188.07969,1.592662129,913573.4446,6.847424279
1173.95681,1.882333297,1146671.026,6.929845108
1147.52181,1.652549884,999745.5263,6.760985394
1147.56136,1.921830607,1018233.692,6.912408388
1145.8608,1.487957793,577037.1477,6.714546898
1142.23596,1.790815179,905544.109,6.901020413
1152.02166,1.919008295,1406179.123,7.018076455
1151.87177,1.977980325,917341.9245,6.732888355
1156.66771,1.751926759,1255767.833,6.973812296
1171.11943,1.944365407,1592162.01,6.892769448
1169.14719,1.96004697,1378231.128,6.981092657
1164.6685,2.212355785,737493.0509,6.849015112
1144.03971,1.654409315,898349.4394,6.808311616
1131.45409,2.055638222,917453.4699,6.850154649
1111.00799,2.071436763,1152706.522,7.002897592
1130.42424,2.032814957,1767497.398,6.873081717
1161.73968,2.112964783,1541265.318,6.983644843
1266.39739,2.329595656,3077141.854,7.121567044
1284.62509,2.467055434,2526701.288,7.296475408
1285.75246,2.596940086,1371520.553,7.127654668
1267.81473,2.700566366,1306522.826,7.0433348
1276.27226,2.604681133,1501296.004,6.87055241
1276.27226,2.602882176,1498756.021,6.869835734
1275.09508,2.549733188,1207860.239,7.148548885
1295.74832,2.456416344,1338352.926,6.924696306
1309.83575,2.608577189,1285092.985,6.974421041
1310.18387,2.806596472,848485.2232,7.01249361
1312.93165,2.663715589,1096507.731,7.044467854
1301.88677,2.520238689,1058517.036,6.909424552
1303.80865,2.12963578,831203.9489,6.7242236
1310.33142,2.380679049,2341940.782,6.96873397
1320.46417,1.937829789,2223752.434,7.016206459
1320.81969,1.169342,413642.4979,6.683137961
1334.42466,2.497651131,2137111.15,7.139274888
1340.55914,2.965449747,2249343.148,7.168151723
1347.99844,2.71541416,1833869.111,7.2138706
1337.77622,1.613986993,1102462.237,6.85882714
1339.42601,2.288383471,1176965.937,6.987141998
1316.23754,2.017352324,1400922.885,6.835125146
1334.49426,1.17130084,1376294.299,6.989142928
1330.45931,1.685363972,1207286.981,6.900321016
1331.83403,1.640206405,1032389.002,6.942575646
1337.69981,1.323272876,967181.9462,6.840194988
1350.54441,1.424245199,1015946.676,6.92089346
1354.23534,1.963552738,1775133.412,6.875965618
1362.28645,1.787961462,1035434.441,6.943755604
1384.40049,2.131189153,1231849.879,6.932575622
1372.14858,2.722293817,1608491.862,7.009984182
1369.93173,2.839452764,2363483.237,7.153669321
1381.10275,1.860228161,1548158.866,6.779668508
1404.89664,1.915209015,1243494.379,6.905950358
1453.02311,2.228188915,1779801.184,7.06964563
1459.6105,1.804892151,1994119.31,7.058865947
1477.38724,0.324318063,2163984.764,7.017102044
1473.70571,2.233141268,1326121.12,6.845174658
1505.49868,3.109949903,1879467.804,7.231043749
1486.95597,1.671861065,1011437.559,6.841298143
1490.6144,2.25967508,961540.3591,6.82665004
1508.65607,2.730889752,1333173.354,6.963282384
1497.51134,2.739264256,1565790.31,7.074550808
1510.87913,2.406011346,1115620.003,6.973816282
1522.70257,2.540918248,1053435.163,6.993331078
1522.70257,2.540889077,1053435.029,6.993326534
1491.23887,2.113604493,1442882.464,6.831676221
1472.52105,2.674944142,2330967.22,7.214643618
1501.47371,3.070856026,2903735.009,7.327377189
1507.73773,3.180884959,1965021.852,7.249368832
1574.63439,2.169154291,2360837.7,6.998955004
1574.82184,2.67927506,1913156.552,7.027084972
1564.38715,2.021901627,2180160.889,6.9164731
1558.70731,2.216723168,1275064.725,6.907794195
1521.38361,2.261927208,1576885.412,6.953429809
1514.39319,2.507104539,1981359.451,7.024892322
1550.74386,2.000751012,2343840.191,6.892369148
1557.01676,1.759047605,1445499.924,6.916594943
1557.40491,1.72054861,2355395.972,6.902032169
1546.33736,1.411112765,1362488.88,6.825077378
1546.33736,1.406379142,1355236.934,6.823930725
1554.12919,1.705363867,1669880.912,6.798941328
1563.07674,1.260456035,1324054.59,6.809824732
1559.19417,1.409148772,1489795.843,6.781970045
1510.19468,1.396517288,946378.3935,6.539841359
1489.32599,0.733926091,989133.2994,6.651136766
1433.81956,1.30576673,2540693.353,6.755765854
1476.35045,1.364011799,2584043.273,6.782335364
1538.49846,1.36436106,1572472.705,6.80252157
1526.06159,1.276932697,1104159.987,6.568418708
1526.06159,1.276932697,1104159.987,6.568418708
1537.23057,1.348925001,1231651.417,6.627507171
1544.96245,1.462576024,1159098.154,6.764819691
1546.15867,1.277187912,529184.9789,6.500599929
1560.84665,1.575433929,929589.2435,6.699036947
1541.74163,1.361476421,981714.7284,6.729708836
1521.42454,1.115164315,946106.7518,6.735622671
1520.1533,1.075787161,910971.0059,6.675078836
1530.02912,1.172569706,803689.7298,6.573074069
1537.97996,1.22224192,802153.4807,6.597993833
1519.22678,1.525465731,1104460.394,6.654799619
1508.56964,1.533431178,1095010.306,6.61462466
1515.30505,0.988916993,1323442.265,6.653045136
1538.85278,1.103954348,1055981.99,6.596284971
1538.85278,1.103917138,1055728.037,6.596241407
1571.89034,1.790619641,1600930.5,6.9290335
1563.43423,1.719775603,2319387.108,7.202670477
1550.37073,1.450516403,1969329.629,6.811581648
1544.94423,1.385257375,1645756.676,6.839835615
1531.07233,1.392675023,1732829.753,6.998827233
1532.20845,1.88815363,1600806.539,7.013104126
1564.53175,1.750612542,1542426.047,6.809979764
1575.04717,1.995654383,1666481.624,7.068482384
1579.5407,1.698908467,1741906.983,6.844646797
1594.93354,1.500393388,1656095.585,7.050481325
1594.93354,1.500393388,1656095.585,7.050481325
1579.14335,1.814355053,2237834.456,7.039054286
1569.11196,1.714080898,1791933.603,6.956738943
1550.24609,1.535897404,2270173.089,6.961264181
1602.09463,1.527205167,989228.8551,6.738778864
1602.09463,1.527205167,989228.8551,6.738778864
1679.15304,1.435270112,1405680.37,6.855357066
1691.40377,1.095416787,1655563.073,6.80093546
1698.7545,2.466718605,2537272.416,7.041724999
1684.94371,1.925674171,2244463.295,6.972072831
1680.22559,2.109673884,1963408.379,6.93676242
1681.57186,1.957111673,1686557.077,6.914000342
1684.10352,1.541173158,1054989.064,6.63161972
1698.16721,1.627356447,1555222.857,6.761829546
1735.34276,2.186667217,1497970.839,6.832949503
1780.41366,1.716380446,1240370.657,6.667944412
1762.0575,1.951458071,2276717.717,6.953817218
1768.19255,3.137893093,2763293.948,7.051820249
1793.44959,2.12789428,2411308.064,7.071545559
1757.17385,2.896562769,2489221.698,7.11117567
1736.78157,1.917287225,1942049.19,6.946103663
1736.89261,2.348571724,3409329.247,7.218600784
1754.19339,2.616408774,7071704.46,7.043984948
1772.80671,2.063690688,3454897.88,6.952866825
1769.27723,1.194593341,2563262.06,6.841150336
1755.29034,2.235230697,1945322.107,6.810863015
1727.02131,1.532713976,5460574.927,7.019841307
1768.4937,2.196685218,1929075.083,6.899774876
1774.17739,1.665842317,1894668.833,6.813817155
1655.70725,0.883417673,2421803.168,6.619351937
1578.22338,0.857582536,2736031.46,6.79077554
1588.65696,1.345183668,4048663.82,6.824623976
1585.68315,1.702747561,2126713.48,6.679107919
1531.83398,1.317551821,3855704.052,6.917528092
1483.55261,1.339816324,3537041.762,6.797232889
1483.55261,1.339816324,3537041.762,6.797232889
1483.55261,1.339816324,3537041.762,6.797232889
1565.33398,1.509186947,1864526.712,6.65902146
1614.09595,1.657530343,2527917.697,6.80665705
1637.55836,1.208299471,3514657.909,7.034167313
1653.01428,2.133023731,1059288.224,6.674857609
1632.43815,1.681416237,1970299.148,6.836504014
1637.74541,1.778437222,1672502.767,6.996788809
1634.73929,1.239617029,1472468.059,6.839013126
1607.29493,1.843026103,2184834.041,6.982513118
1590.79826,1.601166665,2603189.607,6.942939282
1565.83803,1.208488382,2438063.973,6.934011442
1598.27458,1.644547279,1552546.228,6.704812984
1543.35624,1.707181076,1827379.889,6.736665782
1524.52152,1.261604806,2750831.333,6.877308881
1535.78313,1.968666848,2923773.417,6.837141785
1566.62927,1.390678778,2914587.636,7.057748936
1557.28157,1.368182828,1714055.542,6.721670969
1564.80873,1.778518819,1457175.473,6.735951012
1590.18227,1.45863658,1511543.165,6.926189077
1599.51233,0.948958606,1755984.458,6.995631704
1588.15302,1.025355452,967329.1265,6.57738489
1576.14049,0.944523419,1028490.928,6.748488985
1567.57019,1.470981568,1549103.703,6.772433359
1566.47841,1.312760742,1151143.925,6.740226158
1523.7061,1.524603927,1592075.891,6.743378151
1521.5253,0.892706992,1081165.612,6.754282688
1542.32221,1.192585187,1814268.401,6.761187784
1531.355,0.926104277,1905435.977,6.863733141
1511.58669,1.007421125,1368512.819,6.753630609
1520.24397,0.978510022,1119947.041,6.706230249
1505.91327,0.907140066,1103545.024,6.572454353
1503.49326,1.116648956,2590651.183,7.106484307
1503.49326,1.124025728,2607790.592,7.110645262
1503.49326,1.124025728,2607790.592,7.110645262
1503.49326,1.115141261,2587120.249,7.105627098
1513.12657,1.085006791,1574498.379,6.832685294
1511.12872,1.124178852,1557352.945,6.771539255
1538.62898,0.838138695,2085636.251,6.907520537
1532.25033,0.801708508,841553.9499,6.616711719
1540.40504,0.96642909,1225844.869,6.60520849
1557.68962,1.591630881,1305144.461,6.666178633
1545.1098,1.001498014,1701623.447,6.919731654
1542.63082,1.170235674,1075525.979,6.818556649
1523.15935,0.995780181,638903.938,6.490016342
1494.41757,0.732222232,743325.6064,6.500740165
1515.67396,0.65841799,1452146.486,6.989148659
1519.47259,1.660113228,1241085.922,6.774185551
1503.34362,1.812242517,2956021.679,7.048257813
1494.66374,1.687214422,2222936.802,6.998849681
1478.77806,1.646624969,3720928.556,7.050900521
1461.80481,1.156114155,3448544.21,6.910926953
1431.64673,1.39438797,2454183.949,6.835529354
1381.55923,1.163048298,2348851.96,6.84723586
1405.94572,0.951649951,1512203.411,6.719716987
1405.94572,0.952152745,1512321.393,6.719848231
1405.94572,0.952152745,1512321.393,6.719848231
1350.05695,1.080704286,1924380.839,6.78193935
1280.78709,1.106697467,3562196.004,6.828657744
1257.32478,0.95748554,3023608.619,6.914254687
1193.17953,1.265508532,2154834.047,6.805764129
1089.79966,0.770882804,4882515.518,6.955881873
1157.38918,1.123602932,3961471.692,6.9037792
1228.37063,1.476340455,8613106.732,7.095554516
1179.10969,1.482075457,5003197.686,6.957035907
1144.87259,1.878134623,4220264.92,7.116080067
1183.048,1.579775709,4757335.267,6.979104145
1243.29611,1.440224524,2749453.64,7.004554028
1239.71944,1.117676504,3263925.208,6.784617253
1227.64902,0.966688903,3415983.498,7.094899331
1225.31571,1.096985834,1302571.373,6.648520163
1198.80415,0.804641028,2479214.419,6.925873921
1167.06912,1.236349809,2186806.852,6.878385776
1150.59856,0.468321656,8216768.127,7.128165473
1150.59856,0.468325857,8157684.373,7.123417473
1114.455,0.46704113,5532478.915,6.70128717
1083.81017,1.041875886,4576735.756,6.985289432
1083.62293,0.986213936,3658510.539,6.942637972
1093.22744,0.937237239,1138069.93,6.689345749
1098.1124,1.017058702,12278595.43,6.861908171
1119.58178,0.933740293,2745723.797,6.99928038
1177.47028,0.932447572,3477412.184,7.010889054
1186.17576,0.666243723,3410671.854,7.053805821
1173.8121,0.512515571,5514190.359,7.003921582
1201.08614,0.914446689,3264888.736,6.879845197
1205.95101,1.295674855,1895701.24,6.796249228
1156.37929,1.376228485,1685848.12,6.71960337
1131.75765,0.959470378,1242112.813,6.612042044
1046.73224,1.234054851,3419415.185,6.94640589
1032.96011,0.824769667,1795398.329,6.746142034
945.22218,0.886164073,1481560.235,6.586216688
1002.32459,0.95371065,2186889.519,6.695489892
1002.32459,0.95459343,2182996.43,6.693847178
1085.01786,1.430805206,4053437.813,6.956839202
1075.86277,0.676924169,1789079.524,6.768572206
1023.2055,0.721534268,1383381.677,6.606072234
1005.35517,0.873680626,759554.0285,6.515378673
893.40109,0.849889525,4121548.78,7.035308012
907.04453,0.951342607,2281198.319,6.773800263
842.46463,1.055669186,2380362.143,6.965665112
825.18439,0.898899488,1704362.961,6.805195485
918.13688,0.91880116,1778179.51,6.673350185
933.06336,0.684253781,698952.7844,6.240461142
931.17331,1.249926507,1760973.358,6.825501159
929.3775,0.74748222,982808.7021,6.706632653
929.3775,0.74748222,982808.7021,6.706632653
953.56421,0.837583872,731593.9163,6.377078147
938.3179,0.709435382,1656162.977,6.625748773
927.49977,0.843225802,1542887.565,6.796281923
915.79298,0.793891868,840223.2521,6.689977515
903.60525,0.745348197,1200807.217,6.766278597
912.71047,1.082923395,1232841.523,6.61304877
921.16056,1.003551939,623632.216,6.438343388
907.42766,0.602300849,585074.1157,6.529894061
936.85929,0.914612036,1412877.28,6.803488859
942.08325,0.985533152,705009.1075,6.700291717
967.88631,1.068978425,1525624.108,6.951587371
1008.50372,1.002668572,1971644.859,7.079031683
1004.86147,1.187996898,1179777.953,6.846095036
1008.85402,1.096916951,1130826.432,6.715600046
1008.01942,1.193121492,755048.3256,6.602265001
1007.99863,1.097736776,890572.2425,6.730205662
1001.7713,1.04595877,694014.5335,6.478664172
985.37013,1.424590923,1526137.071,6.73147484
1001.96393,1.089439983,1527250.229,6.824617473
989.93555,1.20539791,1072779.51,6.708980921
950.70825,0.765365412,1416175.404,6.761931563
896.87544,0.889182882,1330644.985,6.715188584
891.23963,0.956333531,1103052.079,6.606726926
853.61487,0.805835081,1784029.129,6.860520777
791.05783,1.028935791,2179241.708,6.932739369
832.84618,0.826207405,1316811.279,6.703021372
833.5238,0.856932032,1688237.704,6.745211049
839.01482,0.887086885,1249195.244,6.718748855
817.15902,0.932099664,1634765.467,6.973977612
817.15902,0.931448106,1634158.928,6.972989624
808.1215,1.029652875,3148806.887,7.026566586
828.24542,0.995081885,1262899.168,6.669481071
815.70286,1.273115222,934377.6559,6.728440708
753.3514,1.053680332,2517368.451,7.128280713
756.34435,0.829857204,1119339.78,6.612981956
729.24407,0.927820441,1206200.138,6.794592126
714.23293,0.979822932,2210070.859,6.568008254
604.29995,0.642159946,2765035.059,6.579321627
709.66996,1.022878313,2231271.088,6.713188653
678.37348,0.854827818,1233269.439,6.506729193
