,Merval,Spread,Valor transado (promedio),LIX,Valor transado (suma)
890,983.09014,1.502166592,680537.3041,6.695503706,8076999.03
891,979.32611,1.500136806,1007631.597,6.792195001,7005481.73
892,985.23855,1.52371895,1466529.986,6.918159868,10324626.88
893,985.42572,1.450887796,1033936.004,6.739736623,9494536.37
894,981.64561,1.577495151,969692.5836,6.837613345,8743722.69
895,969.05237,1.563627703,2481032.89,6.986114271,13049477.68
896,969.05237,1.574932114,2511155.475,6.994700491,13049477.68
897,951.96559,1.720155144,6304962.098,7.275079249,20590842.24
898,958.61989,1.577186776,3851458.468,7.107274429,13631710.33
899,949.33164,1.486805519,4173784.888,7.234854798,19094486.74
900,954.60873,1.959143276,1569511.114,6.972554283,11431246.0
901,962.96655,1.764345386,1491297.108,7.021570348,10803499.27
902,988.27996,1.599050155,1361401.992,6.853136504,11828423.96
903,988.5174,1.358568656,1308865.852,6.907041557,12073313.41
904,992.35725,1.463911623,1100231.255,6.958930574,11078222.79
905,980.0067,1.337909353,1470739.524,6.794085214,9325018.95
906,976.18322,1.71396538,1997799.675,6.923363317,10512212.89
907,967.77664,1.81217938,1032400.46,6.795700418,9986080.84
908,970.91257,1.458005361,2083761.906,6.865447412,12402883.57
909,981.96998,1.548751781,848250.1563,6.772283294,8530161.15
910,983.68463,1.538810014,1602544.963,7.005615335,8420273.13
911,973.30731,1.684187367,1032665.623,6.733910297,5819340.57
912,993.98111,1.709719226,1333565.22,6.963371571,16496262.63
913,996.76057,1.800751286,947407.2097,6.970710037,12023085.01
914,993.4442,1.782028593,2515957.832,6.993567982,13801981.14
915,971.40268,1.758337195,2450016.755,6.920454592,11871787.81
916,978.78343,1.752333705,1192492.387,6.940582482,8497104.21
917,963.08244,1.319144461,3425461.485,6.928310543,15323052.16
918,960.51579,1.593065331,2171351.961,6.880966156,9162269.24
919,972.40081,1.892883494,1402029.027,6.861085781,11372947.73
920,971.6072,1.178348113,690745.5206,6.756884068,8789634.61
921,984.45514,1.715763959,847142.5531,6.652965614,13501351.62
922,986.21773,1.603688815,1321251.929,6.865408738,13037320.71
923,999.70861,1.540851595,1624502.226,6.90756956,13025558.07
924,1025.48247,2.086389916,1187992.355,6.931955295,17599965.25
925,1019.62197,1.754663546,1085473.894,6.73268755,12271587.12
926,1016.78505,2.031431405,934038.7307,6.868631743,11896596.77
927,1015.93201,2.059261491,1619784.058,7.016996098,15999723.62
928,1028.4344,2.044157159,1923366.142,6.847307714,20537868.28
929,1030.32946,1.886973019,2431050.879,6.977308356,24279953.02
930,1032.40457,1.720697544,1143586.134,7.017999651,15281745.45
931,1043.10162,1.982411595,1671885.366,7.129473349,14435933.49
932,1047.17832,2.068172385,1040607.963,6.869461751,15575479.45
933,1051.24337,2.408925437,3397162.495,7.091518465,24278238.26
934,1044.96548,2.534110455,4906899.201,7.244049016,22232349.03
935,1041.89453,1.958290461,3696038.394,7.093372171,19183582.32
936,1041.89453,1.969244806,3738085.256,7.100668582,19183582.32
937,1042.88358,2.160934632,2283385.747,7.153195949,15566666.91
938,1050.34408,2.004427108,1069990.085,7.043614434,11478916.99
939,1046.24216,2.16984881,2587834.064,6.944975799,14975928.58
940,1054.90954,2.536950995,2926838.422,7.081165801,15453952.92
941,1062.59821,2.965235907,3172706.227,7.114089365,17492017.9
942,1069.13546,2.826938842,6951040.764,7.534550544,27844723.27
943,1085.52189,2.495877032,3109177.598,7.183352062,33790846.97
944,1087.48838,2.058678471,3720538.888,7.081761672,30156767.81
945,1096.26859,2.134516679,3118905.045,7.234219285,25241674.37
946,1102.80683,1.941308747,2400329.857,7.128268849,20214795.8
947,1100.32651,1.572626754,2476835.598,6.889015766,22019039.45
948,1084.32528,1.849028039,1716803.442,6.933166659,19790531.08
949,1080.03627,1.872761806,1076933.196,7.001948029,14664069.85
950,1069.33379,2.025146912,1111506.01,6.731831207,14200752.88
951,1058.76584,1.587570572,3565289.022,6.927121066,17909824.21
952,1037.92138,1.955598892,3633706.154,6.893834213,23907342.53
953,1022.71362,1.918869512,3679400.264,7.054146243,22778480.57
954,1014.97052,1.659978075,3212790.376,7.004788266,19048333.68
955,1020.86035,1.140825807,1351599.678,6.834775216,14343157.52
956,1043.3854,1.804911358,2410457.456,6.957331775,18861051.88
957,1041.39179,1.879929688,1841245.903,6.904373812,18104203.16
958,1031.88283,1.463134278,2879935.479,6.927924546,30065206.89
959,983.08505,1.576972024,5112956.33,6.974987132,34015871.41
960,936.67107,1.24331918,5315248.217,7.135104436,39552594.11
961,911.30978,1.5273184,3387569.441,6.929958339,30189474.99
962,965.48065,1.675088493,2622494.938,7.022111142,20060743.42
963,975.26221,1.434008193,2570638.168,6.934171558,13091346.8
964,978.39121,1.488701067,5813755.344,7.068431066,19959584.01
965,971.81765,1.527753588,1320444.854,6.807015364,8970491.44
966,1001.25156,1.663560557,1654742.578,6.911471597,16941755.48
967,1026.6576,1.914887612,1684062.301,6.891676226,21120425.4
968,1023.78018,1.545060193,1151643.861,6.706196923,14844632.11
969,1024.81855,1.901673587,640074.8919,6.806694655,8497409.37
970,1013.47932,1.556236595,1060234.592,6.663833931,10709003.9
971,1013.47932,1.56085747,1064166.32,6.666978098,10709003.9
972,1000.53842,1.594727649,1643447.805,6.776680998,16948629.54
973,991.34955,1.83897753,3186307.476,7.024301017,20543567.82
974,968.76356,1.977859515,2996969.609,6.916143462,15922861.71
975,952.8784,1.720592351,1481106.785,6.775792485,14587141.48
976,962.20654,2.254513227,1350890.734,6.739667322,13302337.37
977,970.26329,1.944345387,987261.7046,6.682463709,12339703.54
978,962.64866,1.862817781,1203244.008,6.889873328,14500031.51
979,962.64866,1.864073484,1203904.917,6.89044589,14500031.51
980,962.64866,1.863119885,1203403.095,6.890011148,14500031.51
981,951.96595,1.81472655,1698929.196,6.948069142,16477319.65
982,959.86485,1.940395501,2132617.48,7.136432632,17869584.79
983,951.1308,1.295103652,1694720.213,6.822184887,13958536.34
984,942.36009,1.827803244,2059812.749,7.136705633,15483833.98
985,937.38739,1.756078335,1981341.642,6.974872181,14228480.86
986,908.10175,1.69959857,1673643.026,6.801127634,15847728.9
987,910.23574,1.628315843,1132969.205,6.906800299,12703525.24
988,947.53464,1.640068671,1545173.34,6.95404237,15426682.18
989,940.89692,1.485178624,872416.9816,6.698967567,11048018.82
990,952.25823,1.133392435,549555.75,6.5085025,9897482.88
991,922.54545,1.461832706,994606.3072,6.498288152,9078172.88
992,950.47968,0.832509772,847369.304,6.596427173,12811939.94
993,943.6149,1.11730215,781320.2763,6.628136726,11010436.66
994,957.74418,1.407489261,1233235.218,6.766079296,16117697.74
995,957.74418,1.407489261,1233235.218,6.766079296,16117697.74
996,1005.57055,1.941580045,1058655.99,6.671073999,13382991.05
997,1018.11669,1.580451876,2329818.564,6.955868762,24239318.71
998,1021.76246,1.953146528,1365175.733,6.995249672,18051715.45
999,1031.44409,1.973131888,2056160.103,7.062633206,25130545.91
1000,1050.14802,1.79764315,917609.7428,6.739418398,19309197.8
1001,1059.06227,1.776870602,1472833.83,6.869457553,22842465.94
1002,1080.79788,1.944779327,1945194.686,6.823471753,33691631.1
1003,1054.72655,1.975142423,3004361.972,6.859957251,42165287.59
1004,1060.45273,1.93429702,1940421.26,6.866316739,25431264.79
1005,1081.58215,1.954050938,1245878.407,6.911108714,17257240.25
1006,1086.31095,1.839517847,609313.8536,6.557084255,9265531.13
1007,1078.0188,1.839211163,1020132.116,6.648588009,18057818.48
1008,1073.08987,2.210101632,1151443.392,6.834344659,26899780.99
1009,1062.14607,1.841567997,1094634.343,6.681685144,24628191.7
1010,1087.88648,1.856344308,976371.545,6.842870587,28832170.9
1011,1114.55595,1.963441729,1619652.046,6.858726509,31385204.65
1012,1109.84268,2.385071379,1556716.165,6.748237649,34064257.91
1013,1113.43848,1.988994056,1883884.148,6.917456824,28286903.34
1014,1102.66122,1.974687436,1103453.738,6.743930157,26269561.84
1015,1108.02339,2.318420915,724777.2525,6.700106796,19445432.01
1016,1084.59867,1.86720099,1769512.994,6.767690348,20894618.96
1017,1107.39967,2.178537012,2974725.127,6.900991198,23688249.2
1018,1123.84672,1.946551029,1645804.54,6.714163343,20764217.0
1019,1146.39614,2.008312787,1461877.171,6.827382367,21745643.9
1020,1135.20067,2.232483955,1886284.732,6.947515614,22130727.7
1021,1130.74499,2.301432793,1550254.187,6.899539212,20357373.01
1022,1136.42914,1.380659745,1417726.493,6.885058038,20610957.73
1023,1131.63817,2.331585782,2616741.755,6.923580072,27313375.87
1024,1148.30387,2.193383254,1621056.815,6.912071471,23289353.04
1025,1164.59345,2.222085494,2065027.24,7.06771102,27362990.23
1026,1166.88749,1.989498294,1424520.188,6.869645029,24240133.0
1027,1170.78907,2.362555205,2114000.381,6.951916029,17523461.9
1028,1182.98189,1.915712701,1324383.611,6.933816863,17996783.89
1029,1173.60814,2.330990847,1518079.539,6.822092517,16523456.69
1030,1163.21457,2.209531012,945850.8621,6.908582103,18640816.12
1031,1184.3846,2.648295427,986568.7902,6.720336536,15228285.3
1032,1190.71241,2.450064747,1671152.481,6.938662112,20547803.59
1033,1187.9481,2.232388427,1307824.175,6.757090615,17076737.49
1034,1169.2973,1.918453006,1257318.289,6.646397222,20296883.68
1035,1148.48912,1.980786863,2076131.296,6.839616964,15814470.55
1036,1148.48912,1.980786863,2076131.296,6.839616964,15814470.55
1037,1148.48912,1.980786863,2076131.296,6.839616964,15814470.55
1038,1162.85131,1.595238351,1441717.412,6.682750908,16637804.9
1039,1146.33846,1.723399943,2842052.124,6.799526896,20679865.26
1040,1162.43418,2.063657641,1400246.671,6.943218883,13741382.68
1041,1157.20313,1.756188116,907647.8195,6.664387603,12396695.46
1042,1151.61639,2.072936601,1006352.769,6.920452029,16836737.56
1043,1155.13659,2.092055899,3078463.003,6.874265704,18618068.84
1044,1138.8718,1.965864814,2710394.054,6.941043316,19396114.84
1045,1146.46427,1.816028534,1297829.404,6.859819809,14640728.0
1046,1161.23439,2.051265762,886654.82,6.730080721,12260113.57
1047,1159.23449,1.807557206,2016233.355,6.885825257,14746291.03
1048,1171.91312,1.874453514,2034753.541,6.796025541,18867091.65
1049,1192.89689,1.832170858,2148903.714,7.069262414,21145098.42
1050,1182.7637,1.537364695,1821182.63,6.879032792,16982332.28
1051,1197.33866,1.128520946,1242628.29,6.745947807,15649477.41
1052,1188.86367,1.286512203,2332394.233,6.843036474,21174399.45
1053,1191.05477,1.301762222,1329413.936,6.940114596,14728692.65
1054,1197.22114,1.522207193,1248134.4,6.777300001,16728594.27
1055,1197.22114,1.522923884,1248479.185,6.777740651,16728594.27
1056,1202.45082,1.613240036,1341279.818,6.743759456,23684548.62
1057,1217.36062,2.013034639,2345875.683,7.085125639,23514924.6
1058,1232.50712,1.486509437,1705028.276,7.004463501,24716417.4
1059,1240.14662,1.74749599,1048764.757,6.87475811,18733869.3
1060,1240.51104,1.454092511,1425659.456,6.888798601,25510160.0
1061,1259.72718,1.705080552,1419301.257,6.92415768,24215190.3
1062,1279.92907,2.324324163,1606625.918,6.948225914,26146072.69
1063,1275.70378,2.071462748,1703542.153,6.74548779,27539739.4
1064,1279.89682,1.811436494,1271082.212,6.728151182,22486132.3
1065,1278.03013,2.406836193,1679898.818,7.01668478,19422548.3
1066,1294.30967,2.241181444,1301862.305,6.891191177,28613658.3
1067,1304.75832,2.307888593,1550926.603,6.990643092,21336174.3
1068,1300.06637,1.929683511,1146072.073,6.819264609,19530576.05
1069,1300.06637,1.918694532,1151597.85,6.81570288,19530576.05
1070,1300.06637,1.918694532,1151597.85,6.81570288,19530576.05
1071,1299.52046,1.909919555,1011867.989,6.743858936,16437723.92
1072,1295.39899,1.982231436,930562.0834,6.800262769,17077225.9
1073,1273.14362,2.09622321,1704970.51,6.824794406,17686113.22
1074,1284.02377,2.240159479,1541013.524,6.863808949,17573837.96
1075,1291.61542,2.26811146,1789322.777,7.078422538,20449374.99
1076,1313.88792,2.40505782,2191174.322,7.119473592,25292316.8
1077,1313.60184,1.907916784,1362329.98,6.909914159,21390287.02
1078,1299.94891,1.896713058,978172.2801,6.715696295,18794068.93
1079,1298.35653,2.331884805,2713070.04,7.137542581,27686394.68
1080,1308.43539,2.180110971,2718388.117,6.995251329,23678558.9
1081,1308.43539,2.180110971,2718388.117,6.995251329,23678558.9
1082,1328.36831,2.419560141,1190019.556,6.93103195,21337577.42
1083,1334.87593,1.678153599,961051.3558,6.896070881,19152987.32
1084,1316.73759,2.465162121,1456088.714,6.882944218,21252181.9
1085,1322.3899,2.60276914,1167104.885,6.895047774,17487366.87
1086,1312.27353,2.20183152,682926.7008,6.631588115,14566066.42
1087,1303.52641,2.094532577,1471117.406,7.040702579,15961891.45
1088,1322.61011,2.631499144,2303050.003,7.093726282,23009354.81
1089,1325.2727,2.274615728,1146202.571,7.009710122,17323349.8
1090,1326.20437,2.543635765,2839710.227,7.208527553,21974881.07
1091,1320.70303,3.199705084,2011876.865,7.226125003,18351584.78
1092,1323.95426,2.299582874,1233899.344,6.843760693,19952998.25
1093,1315.6466,1.999059495,1153671.891,6.948081444,17355797.77
1094,1260.80417,1.598782557,9141220.181,7.168648193,40139183.68
1095,1297.82168,2.076228725,3329180.789,7.145695275,25370823.54
1096,1278.88616,1.881141922,1520376.175,6.894603707,15098837.32
1097,1278.67655,1.581692039,1676186.013,7.101149708,16873324.27
1098,1285.76068,1.501816585,1254322.73,6.825156575,26114317.62
1099,1285.76068,1.494785536,1249554.276,6.821174783,26114317.62
1100,1327.6051,1.214381569,2042000.827,7.165669866,38253489.29
1101,1349.88611,1.259417594,1325049.681,6.72254164,28130050.49
1102,1338.68012,1.500852868,1508171.905,6.97558078,33278497.79
1103,1339.38009,1.348016444,1671510.898,6.984988847,27422087.87
1104,1362.25617,1.719785334,1560840.861,6.980599497,24422725.1
1105,1350.08042,2.407882176,1429629.388,7.058254587,22691206.07
1106,1355.1922,1.522171288,1311827.605,6.982603237,20072666.01
1107,1351.10573,1.376144419,1845483.981,6.994063024,22772329.51
1108,1346.04625,1.657483188,1143501.231,6.796964197,19202595.48
1109,1327.55401,1.737382637,1147243.918,6.898936332,18863533.21
1110,1310.87123,1.619599117,1052904.695,6.811542544,18256341.24
1111,1279.33568,2.018703108,1217245.882,6.705829515,20454662.27
1112,1296.12521,1.60592208,1015828.654,6.704314703,14386079.77
1113,1288.90682,1.288941913,1083873.245,6.728875737,20363571.3
1114,1269.2567,1.7302757,2052098.003,7.055569237,23162070.56
1115,1283.14647,1.807403311,1426400.918,6.983316482,18527580.78
1116,1302.27578,1.850126727,1678060.663,7.077380514,26645170.83
1117,1302.27578,1.845927492,1679635.599,7.070823281,26645170.83
1118,1222.90971,1.557224027,2867484.972,6.898177518,58145189.45
1119,1253.70206,1.646136126,1257102.753,6.893514473,23175287.98
1120,1261.1571,1.337583903,788017.4943,6.728209494,15779460.1
1121,1264.76654,1.513080535,971449.5886,6.753925741,18381406.89
1122,1250.68628,1.145731572,923156.9916,6.69169261,17059079.14
1123,1261.84311,1.327356443,983535.7733,6.726977046,20896678.56
1124,1255.14868,1.081286362,626534.9824,6.603192898,15967522.5
1125,1274.82634,1.637456563,2671060.999,7.134426998,29765350.8
1126,1290.86539,1.556042842,1154291.955,6.889593013,24209398.48
1127,1281.66422,1.087283483,511389.1045,6.657999032,15060628.34
1128,1269.32015,1.492860996,1362078.516,6.831105742,28067784.58
1129,1258.54343,1.265765181,1223616.207,6.776046859,25611268.24
1130,1252.35811,0.937672955,1023102.79,6.869305557,16128363.61
1131,1244.37271,1.466784393,1056695.909,6.845372478,15772730.56
1132,1251.32723,1.316885254,1821068.303,6.895466317,20332471.99
1133,1256.83622,1.463016345,2132468.132,6.942678971,17470047.3
1134,1237.73099,1.334600806,1166516.723,6.813833664,23066593.29
1135,1239.21734,1.356266126,1515508.271,7.10811995,24479655.13
1136,1199.75892,1.586181757,915399.8725,6.753197238,22132908.2
1137,1171.76158,1.74410467,1577672.673,7.048062943,28055954.2
1138,1176.6713,1.614425057,1192664.0,6.9213079,17926738.2
1139,1188.07969,1.592662129,913573.4446,6.847424279,13053194.82
1140,1173.95681,1.882333297,1146671.026,6.929845108,19031875.86
1141,1147.52181,1.652549884,999745.5263,6.760985394,16679084.44
1142,1147.56136,1.921830607,1018233.692,6.912408388,15281229.34
1143,1145.8608,1.487957793,577037.1477,6.714546898,12153101.14
1144,1142.23596,1.790815179,905544.109,6.901020413,12626858.8
1145,1152.02166,1.919008295,1406179.123,7.018076455,16530298.14
1146,1151.87177,1.977980325,917341.9245,6.732888355,13457277.17
1147,1156.66771,1.751926759,1255767.833,6.973812296,13544714.08
1148,1171.11943,1.944365407,1592162.01,6.892769448,15415609.77
1149,1169.14719,1.96004697,1378231.128,6.981092657,19389017.68
1150,1164.6685,2.212355785,737493.0509,6.849015112,14511550.5
1151,1144.03971,1.654409315,898349.4394,6.808311616,13785723.05
1152,1131.45409,2.055638222,917453.4699,6.850154649,16249494.27
1153,1111.00799,2.071436763,1152706.522,7.002897592,18432412.2
1154,1130.42424,2.032814957,1767497.398,6.873081717,12735569.72
1155,1161.73968,2.112964783,1541265.318,6.983644843,22897202.9
1156,1266.39739,2.329595656,3077141.854,7.121567044,50817504.7
1157,1284.62509,2.467055434,2526701.288,7.296475408,39766934.7
1158,1285.75246,2.596940086,1371520.553,7.127654668,25436621.3
1159,1267.81473,2.700566366,1306522.826,7.0433348,20645710.4
1160,1276.27226,2.604681133,1501296.004,6.87055241,19559672.7
1161,1276.27226,2.602882176,1498756.021,6.869835734,19559672.7
1162,1275.09508,2.549733188,1207860.239,7.148548885,14145847.71
1163,1295.74832,2.456416344,1338352.926,6.924696306,21624648.0
1164,1309.83575,2.608577189,1285092.985,6.974421041,19410324.34
1165,1310.18387,2.806596472,848485.2232,7.01249361,15510225.47
1166,1312.93165,2.663715589,1096507.731,7.044467854,19020834.9
1167,1301.88677,2.520238689,1058517.036,6.909424552,13400721.77
1168,1303.80865,2.12963578,831203.9489,6.7242236,20439347.83
1169,1310.33142,2.380679049,2341940.782,6.96873397,22122673.5
1170,1320.46417,1.937829789,2223752.434,7.016206459,17277336.9
1171,1320.81969,1.169342,413642.4979,6.683137961,7989418.49
1172,1334.42466,2.497651131,2137111.15,7.139274888,22828182.96
1173,1340.55914,2.965449747,2249343.148,7.168151723,25439765.6
1174,1347.99844,2.71541416,1833869.111,7.2138706,20493781.55
1175,1337.77622,1.613986993,1102462.237,6.85882714,12981218.07
1176,1339.42601,2.288383471,1176965.937,6.987141998,18376282.37
1177,1316.23754,2.017352324,1400922.885,6.835125146,18117979.66
1178,1334.49426,1.17130084,1376294.299,6.989142928,24725726.74
1179,1330.45931,1.685363972,1207286.981,6.900321016,13821459.87
1180,1331.83403,1.640206405,1032389.002,6.942575646,13913123.59
1181,1337.69981,1.323272876,967181.9462,6.840194988,17184113.88
1182,1350.54441,1.424245199,1015946.676,6.92089346,20696095.3
1183,1354.23534,1.963552738,1775133.412,6.875965618,22955318.5
1184,1362.28645,1.787961462,1035434.441,6.943755604,21596552.9
1185,1384.40049,2.131189153,1231849.879,6.932575622,26054828.2
1186,1372.14858,2.722293817,1608491.862,7.009984182,28142320.4
1187,1369.93173,2.839452764,2363483.237,7.153669321,39816374.2
1188,1381.10275,1.860228161,1548158.866,6.779668508,29683869.96
1189,1404.89664,1.915209015,1243494.379,6.905950358,30919379.1
1190,1453.02311,2.228188915,1779801.184,7.06964563,40504336.4
1191,1459.6105,1.804892151,1994119.31,7.058865947,32657099.3
1192,1477.38724,0.324318063,2163984.764,7.017102044,33110749.3
1193,1473.70571,2.233141268,1326121.12,6.845174658,28161773.0
1194,1505.49868,3.109949903,1879467.804,7.231043749,35643813.7
1195,1486.95597,1.671861065,1011437.559,6.841298143,26229101.7
1196,1490.6144,2.25967508,961540.3591,6.82665004,23260351.1
1197,1508.65607,2.730889752,1333173.354,6.963282384,27606614.3
1198,1497.51134,2.739264256,1565790.31,7.074550808,33356453.9
1199,1510.87913,2.406011346,1115620.003,6.973816282,23128309.29
1200,1522.70257,2.540918248,1053435.163,6.993331078,20385605.62
1201,1522.70257,2.540889077,1053435.029,6.993326534,20385605.62
1202,1491.23887,2.113604493,1442882.464,6.831676221,27230171.8
1203,1472.52105,2.674944142,2330967.22,7.214643618,32235270.0
1204,1501.47371,3.070856026,2903735.009,7.327377189,38623789.8
1205,1507.73773,3.180884959,1965021.852,7.249368832,43669371.3
1206,1574.63439,2.169154291,2360837.7,6.998955004,55491977.5
1207,1574.82184,2.67927506,1913156.552,7.027084972,38022262.6
1208,1564.38715,2.021901627,2180160.889,6.9164731,37262962.3
1209,1558.70731,2.216723168,1275064.725,6.907794195,26763505.09
1210,1521.38361,2.261927208,1576885.412,6.953429809,22950459.07
1211,1514.39319,2.507104539,1981359.451,7.024892322,23228137.5
1212,1550.74386,2.000751012,2343840.191,6.892369148,23201899.4
1213,1557.01676,1.759047605,1445499.924,6.916594943,42258808.7
1214,1557.40491,1.72054861,2355395.972,6.902032169,50796761.3
1215,1546.33736,1.411112765,1362488.88,6.825077378,31734516.78
1216,1546.33736,1.406379142,1355236.934,6.823930725,31734516.78
1217,1554.12919,1.705363867,1669880.912,6.798941328,31660065.06
1218,1563.07674,1.260456035,1324054.59,6.809824732,29615882.4
1219,1559.19417,1.409148772,1489795.843,6.781970045,38039272.6
1220,1510.19468,1.396517288,946378.3935,6.539841359,23968515.5
1221,1489.32599,0.733926091,989133.2994,6.651136766,16708352.2
1222,1433.81956,1.30576673,2540693.353,6.755765854,39367366.3
1223,1476.35045,1.364011799,2584043.273,6.782335364,54263338.0
1224,1538.49846,1.36436106,1572472.705,6.80252157,41058722.7
1225,1526.06159,1.276932697,1104159.987,6.568418708,22131543.7
1226,1526.06159,1.276932697,1104159.987,6.568418708,22131543.7
1227,1537.23057,1.348925001,1231651.417,6.627507171,29010708.2
1228,1544.96245,1.462576024,1159098.154,6.764819691,27834258.6
1229,1546.15867,1.277187912,529184.9789,6.500599929,12573205.6
1230,1560.84665,1.575433929,929589.2435,6.699036947,19976681.9
1231,1541.74163,1.361476421,981714.7284,6.729708836,21942983.5
1232,1521.42454,1.115164315,946106.7518,6.735622671,20951831.7
1233,1520.1533,1.075787161,910971.0059,6.675078836,19002860.4
1234,1530.02912,1.172569706,803689.7298,6.573074069,16443929.61
1235,1537.97996,1.22224192,802153.4807,6.597993833,17917421.9
1236,1519.22678,1.525465731,1104460.394,6.654799619,21701005.7
1237,1508.56964,1.533431178,1095010.306,6.61462466,27140222.14
1238,1515.30505,0.988916993,1323442.265,6.653045136,28410481.65
1239,1538.85278,1.103954348,1055981.99,6.596284971,24546733.7
1240,1538.85278,1.103917138,1055728.037,6.596241407,24546733.7
1241,1571.89034,1.790619641,1600930.5,6.9290335,35733817.5
1242,1563.43423,1.719775603,2319387.108,7.202670477,30238073.7
1243,1550.37073,1.450516403,1969329.629,6.811581648,28912715.7
1244,1544.94423,1.385257375,1645756.676,6.839835615,34870352.0
1245,1531.07233,1.392675023,1732829.753,6.998827233,32864742.0
1246,1532.20845,1.88815363,1600806.539,7.013104126,25409011.82
1247,1564.53175,1.750612542,1542426.047,6.809979764,36892441.3
1248,1575.04717,1.995654383,1666481.624,7.068482384,30953719.2
1249,1579.5407,1.698908467,1741906.983,6.844646797,29069118.0
1250,1594.93354,1.500393388,1656095.585,7.050481325,29918589.0
1251,1594.93354,1.500393388,1656095.585,7.050481325,29918589.0
1252,1579.14335,1.814355053,2237834.456,7.039054286,33748102.1
1253,1569.11196,1.714080898,1791933.603,6.956738943,32617582.0
1254,1550.24609,1.535897404,2270173.089,6.961264181,32710940.1
1255,1602.09463,1.527205167,989228.8551,6.738778864,22166018.2
1256,1602.09463,1.527205167,989228.8551,6.738778864,22166018.2
1257,1679.15304,1.435270112,1405680.37,6.855357066,38992933.6
1258,1691.40377,1.095416787,1655563.073,6.80093546,39989950.0
1259,1698.7545,2.466718605,2537272.416,7.041724999,49348081.9
1260,1684.94371,1.925674171,2244463.295,6.972072831,39309668.6
1261,1680.22559,2.109673884,1963408.379,6.93676242,36674740.9
1262,1681.57186,1.957111673,1686557.077,6.914000342,37107933.6
1263,1684.10352,1.541173158,1054989.064,6.63161972,27843447.6
1264,1698.16721,1.627356447,1555222.857,6.761829546,37554489.9
1265,1735.34276,2.186667217,1497970.839,6.832949503,48919315.3
1266,1780.41366,1.716380446,1240370.657,6.667944412,45144163.7
1267,1762.0575,1.951458071,2276717.717,6.953817218,58328490.8
1268,1768.19255,3.137893093,2763293.948,7.051820249,57184939.7
1269,1793.44959,2.12789428,2411308.064,7.071545559,52502665.3
1270,1757.17385,2.896562769,2489221.698,7.11117567,46783210.4
1271,1736.78157,1.917287225,1942049.19,6.946103663,30009468.4
1272,1736.89261,2.348571724,3409329.247,7.218600784,45511477.8
1273,1754.19339,2.616408774,7071704.46,7.043984948,55946910.3
1274,1772.80671,2.063690688,3454897.88,6.952866825,49366584.0
1275,1769.27723,1.194593341,2563262.06,6.841150336,37324500.9
1276,1755.29034,2.235230697,1945322.107,6.810863015,35317165.6
1277,1727.02131,1.532713976,5460574.927,7.019841307,46219817.2
1278,1768.4937,2.196685218,1929075.083,6.899774876,52700837.0
1279,1774.17739,1.665842317,1894668.833,6.813817155,37125522.2
1280,1655.70725,0.883417673,2421803.168,6.619351937,85037539.6
1281,1578.22338,0.857582536,2736031.46,6.79077554,50846250.0
1282,1588.65696,1.345183668,4048663.82,6.824623976,77041770.2
1283,1585.68315,1.702747561,2126713.48,6.679107919,42622487.7
1284,1531.83398,1.317551821,3855704.052,6.917528092,41675601.0
1285,1483.55261,1.339816324,3537041.762,6.797232889,50303242.4
1286,1483.55261,1.339816324,3537041.762,6.797232889,50303242.4
1287,1483.55261,1.339816324,3537041.762,6.797232889,50303242.4
1288,1565.33398,1.509186947,1864526.712,6.65902146,33399262.2
1289,1614.09595,1.657530343,2527917.697,6.80665705,45529270.2
1290,1637.55836,1.208299471,3514657.909,7.034167313,56533583.3
1291,1653.01428,2.133023731,1059288.224,6.674857609,23268511.1
1292,1632.43815,1.681416237,1970299.148,6.836504014,35397152.0
1293,1637.74541,1.778437222,1672502.767,6.996788809,28014289.58
1294,1634.73929,1.239617029,1472468.059,6.839013126,32358855.6
1295,1607.29493,1.843026103,2184834.041,6.982513118,33242714.0
1296,1590.79826,1.601166665,2603189.607,6.942939282,33211337.9
1297,1565.83803,1.208488382,2438063.973,6.934011442,33506755.8
1298,1598.27458,1.644547279,1552546.228,6.704812984,34628489.7
1299,1543.35624,1.707181076,1827379.889,6.736665782,29101322.7
1300,1524.52152,1.261604806,2750831.333,6.877308881,39413752.8
1301,1535.78313,1.968666848,2923773.417,6.837141785,28833256.5
1302,1566.62927,1.390678778,2914587.636,7.057748936,29873631.6
1303,1557.28157,1.368182828,1714055.542,6.721670969,19211911.3
1304,1564.80873,1.778518819,1457175.473,6.735951012,26063499.1
1305,1590.18227,1.45863658,1511543.165,6.926189077,36695751.7
1306,1599.51233,0.948958606,1755984.458,6.995631704,35031689.25
1307,1588.15302,1.025355452,967329.1265,6.57738489,24431598.3
1308,1576.14049,0.944523419,1028490.928,6.748488985,25333120.3
1309,1567.57019,1.470981568,1549103.703,6.772433359,27143583.4
1310,1566.47841,1.312760742,1151143.925,6.740226158,28622475.0
1311,1523.7061,1.524603927,1592075.891,6.743378151,28149394.8
1312,1521.5253,0.892706992,1081165.612,6.754282688,22862475.4
1313,1542.32221,1.192585187,1814268.401,6.761187784,25216825.45
1314,1531.355,0.926104277,1905435.977,6.863733141,26985751.3
1315,1511.58669,1.007421125,1368512.819,6.753630609,22359248.2
1316,1520.24397,0.978510022,1119947.041,6.706230249,24839101.0
1317,1505.91327,0.907140066,1103545.024,6.572454353,23474955.2
